timestamp,cpu_usage,memory_usage,response_time,error_rate,request_count,anomaly_flag,cpu_memory_ratio,error_per_request,response_per_request,hour,day_of_week,is_weekend,is_business_hour
2025-04-01 01:55:00,32.940586975150445,57.58258648371957,228.85552437944284,0.7659689799256109,640,0.0,0.5720581340066029,0.1196826531133767,0.35758675684287944,1,1,0,0
2025-04-01 02:00:00,35.86685182642445,54.395638826034755,239.46563291251368,0.758962952290916,604,0.0,0.6593699899569506,0.12565611792895962,0.3964662796564796,2,1,0,0
2025-04-01 02:05:00,38.114366641537416,49.98145840595062,221.34007028487466,0.6197034470175148,637,0.0,0.7625701181420439,0.09728468556004942,0.3474726378098503,2,1,0,0
2025-04-01 02:10:00,34.60651339293545,54.65037495953366,222.56863063206612,0.7329162368823686,580,0.0,0.6332346926907664,0.1263648684279946,0.3837390183311485,2,1,0,0
2025-04-01 02:15:00,39.460647550331046,55.427334007618384,214.76741898706666,0.5807311488241605,604,0.0,0.7119347927668188,0.09614754119605308,0.35557519699845475,2,1,0,0
2025-04-01 02:20:00,36.801730475509274,53.71456792365264,224.38901464382812,0.625047359278678,659,0.0,0.6851349996488387,0.0948478542152774,0.34049926349594556,2,1,0,0
2025-04-01 02:25:00,37.99456347607391,54.88265969601934,239.2131813612036,0.82724753057606,597,0.0,0.6922872121452537,0.138567425557129,0.40069209608241807,2,1,0,0
2025-04-01 02:30:00,37.32630159844261,59.1480046878139,243.4379451730574,0.6554554247156453,617,0.0,0.6310661161851981,0.1062326458210122,0.39455096462408007,2,1,0,0
2025-04-01 02:35:00,44.9456866362877,57.58908904644407,240.89922529006964,0.5008038754597186,632,0.0,0.7804548983235382,0.0792411195347656,0.38116966026909754,2,1,0,0
2025-04-01 02:40:00,39.60132247108428,54.57874786810919,214.1974618188326,0.6865059606278281,598,0.0,0.7255813667030581,0.1148003278641853,0.35818973548299765,2,1,0,0
2025-04-01 02:45:00,36.71705443963333,53.39825981180982,243.79874288161076,0.689944905238585,619,0.0,0.6876076967495635,0.11146121247796204,0.3938590353499366,2,1,0,0
2025-04-01 02:50:00,42.60148785054447,56.101867440937056,215.39432414806228,0.8225139192220441,638,0.0,0.7593595328247225,0.1289206769940508,0.33760865853928257,2,1,0,0
2025-04-01 02:55:00,36.71016488682097,56.48821699912182,243.55682603033694,0.7088875589522569,639,0.0,0.6498729617787666,0.11093702018032188,0.38115309237924405,2,1,0,0
2025-04-01 03:00:00,41.23319250281248,58.06346618659211,231.67749379361683,0.669973803211935,679,0.0,0.7101400452102868,0.09867066321236156,0.34120396729545927,3,1,0,0
2025-04-01 03:05:00,34.95644905925701,56.15300619546223,243.14353124232633,0.8212148031410472,690,0.0,0.6225214183115608,0.11901663813638365,0.3523819293367048,3,1,0,0
2025-04-01 03:10:00,37.07460190545657,58.39577251882496,223.53938336156054,0.7332622242931482,621,0.0,0.6348850320201669,0.11807765286524126,0.3599668009042843,3,1,0,0
2025-04-01 03:15:00,41.86818081979203,61.38870615491023,249.30366670101034,0.6505496740871214,653,0.0,0.6820176453001064,0.09962475866571538,0.3817820317013941,3,1,0,0
2025-04-01 03:20:00,43.7060663867709,59.291446476078306,223.6524746949,0.8453130889898551,673,0.0,0.7371394861214008,0.1256037279331137,0.33232165630742944,3,1,0,0
2025-04-01 03:25:00,42.21237208996314,57.70266781626727,232.30967504611232,0.7533315213795444,701,0.0,0.7315497478274795,0.10746526695856554,0.3313975392954527,3,1,0,0
2025-04-01 03:30:00,41.553355257203805,57.56723246080576,229.6867207368714,0.7382985987553143,680,0.0,0.7218230489974502,0.10857332334636977,0.3377745893189285,3,1,0,0
2025-04-01 03:35:00,41.193357977244375,57.35109977431508,222.77938168514913,0.7597242204214102,670,0.0,0.7182662257453865,0.11339167468976272,0.3325065398285808,3,1,0,0
2025-04-01 03:40:00,37.851714693232594,60.552802267794206,241.90287789033428,0.6386787761450379,683,0.0,0.6251026092208538,0.09351080177819003,0.3541769808057603,3,1,0,0
2025-04-01 03:45:00,40.31251155935405,57.06006923112285,259.6343717934969,0.6966755060729298,686,0.0,0.706492510481673,0.10155619622054371,0.3784757606319197,3,1,0,0
2025-04-01 03:50:00,41.268955374313926,58.52435987612882,268.83862451384437,0.753375693927144,640,0.0,0.7051585948426049,0.11771495217611624,0.42006035080288184,3,1,0,0
2025-04-01 03:55:00,45.99504473875094,58.65151451049164,243.71715140450982,0.7370071916994161,676,0.0,0.7842089862917914,0.10902473249991362,0.3605283304800441,3,1,0,0
2025-04-01 04:00:00,44.02123592547196,57.65668565222132,254.46808293989716,0.887050459416991,716,0.0,0.763506181937046,0.12388972896885349,0.3554023504747167,4,1,0,0
2025-04-01 04:05:00,37.86178086952442,56.02233646130687,246.15728416466075,0.7847586119849527,669,0.0,0.6758336631617379,0.11730323049102431,0.36794810786944804,4,1,0,0
2025-04-01 04:10:00,44.277414405857705,59.51605733901756,249.3393736065932,0.8515936422171069,681,0.0,0.7439574525853261,0.12505046141220366,0.3661371124913263,4,1,0,0
2025-04-01 04:15:00,42.29784428174138,58.84671947161611,241.42215056536205,0.7700013579173914,672,0.0,0.7187799874238214,0.11458353540437372,0.35925915262702685,4,1,0,0
2025-04-01 04:20:00,41.56385080463187,60.06355880923964,247.26615860605853,0.8775211844856072,611,0.0,0.6919978041367416,0.14362048845918285,0.4046909306154804,4,1,0,0
2025-04-01 04:25:00,45.56470105331431,58.08591417831614,251.14036100203663,0.8143462193931496,683,0.0,0.7844363250173985,0.11923077882769392,0.36770184626945335,4,1,0,0
2025-04-01 04:30:00,46.95119155515715,61.68043792273896,240.40937933680104,0.7785059082922321,693,0.0,0.7612006843072079,0.112338514905084,0.3469110812940852,4,1,0,0
2025-04-01 04:35:00,46.773958396590565,57.56653113040429,245.82545046521005,0.7782740518889375,671,0.0,0.8125200090767059,0.11598719104157042,0.3663568561329509,4,1,0,0
2025-04-01 04:40:00,41.577736742120706,62.821006775894865,246.4003298493205,0.6864639236066762,653,0.0,0.6618444828565618,0.10512464373762269,0.3773358803205521,4,1,0,0
2025-04-01 04:45:00,43.27631481487294,55.97402827529453,255.61053964806052,0.8347706108621628,662,0.0,0.7731499080614495,0.12609827958642944,0.38611863995175305,4,1,0,0
2025-04-01 04:50:00,45.299544555434096,60.40670963659605,237.02552582113455,0.7820946117708302,713,0.0,0.7499091545948132,0.10969068888791447,0.3324341175611985,4,1,0,0
2025-04-01 04:55:00,47.32738319715601,60.55135990891254,247.4870706332199,0.737815760297658,751,0.0,0.7816072713866482,0.09824444211686525,0.3295433696847136,4,1,0,0
2025-04-01 05:00:00,43.051364680800155,58.068144127008914,267.41634600498037,0.9004239249679277,734,0.0,0.7413938455934898,0.12267355925993566,0.36432744687327023,5,1,0,0
2025-04-01 05:05:00,44.01315411720747,60.56220857385464,260.2077050165224,0.6663810183544983,653,0.0,0.7267428839477368,0.10204916054433358,0.3984804058445979,5,1,0,0
2025-04-01 05:10:00,41.325435184780915,62.321997410719646,262.3065908448837,0.7506392125927366,720,0.0,0.663095486372726,0.10425544619343563,0.36431470950678296,5,1,0,0
2025-04-01 05:15:00,41.12315933380644,55.37421512532418,249.28358242194184,0.8970074589989225,676,0.0,0.742640942914235,0.13269341109451516,0.3687626958904465,5,1,0,0
2025-04-01 05:20:00,47.20969376236572,60.85356714510371,252.45036328747062,0.8269946199956877,679,0.0,0.7757917239230275,0.1217959675987758,0.3717972949741835,5,1,0,0
2025-04-01 05:25:00,48.89414274272888,54.897073464017446,259.4404371904173,0.7917225603750524,683,0.0,0.8906511705906652,0.11591838365666945,0.37985422721876616,5,1,0,0
2025-04-01 05:30:00,44.65564255586615,57.98311900669169,265.1747983639998,0.8225338127271578,719,0.0,0.7701490247655107,0.11439969578959078,0.36881056796105677,5,1,0,0
2025-04-01 05:35:00,47.92144376701087,63.19889611202509,230.1867877822871,0.81615831857158,727,0.0,0.7582639367951346,0.112263867754,0.3166255677885655,5,1,0,0
2025-04-01 05:40:00,46.02782854651909,58.79838291413334,236.65532183408882,0.6471921547989316,696,0.0,0.782807728126404,0.09298737856306487,0.34002201412943794,5,1,0,0
2025-04-01 05:45:00,43.03252458476368,57.63082930356809,262.98738717595666,0.764431488436785,697,0.0,0.7466927876066397,0.10967453205692755,0.37731332449922045,5,1,0,0
2025-04-01 05:50:00,46.06991014025311,59.59460675784921,247.18351752140484,0.9613666319259322,713,0.0,0.7730550237112729,0.13483402972313213,0.34668095024039947,5,1,0,0
2025-04-01 05:55:00,49.61054010559655,64.1334329471262,243.2708934614147,0.733996194646256,716,0.0,0.7735519186458829,0.10251343500646033,0.3397638176835401,5,1,0,0
2025-04-01 06:00:00,44.892521882670145,56.33663550558795,237.45839013004397,0.7681698985895666,735,0.0,0.7968619616664421,0.10451291137273015,0.3230726396327129,6,1,0,0
2025-04-01 06:05:00,49.69036137364066,57.8950004475204,244.43793433855436,0.745766531793054,661,0.0,0.8582841521641074,0.1128239836298115,0.36980020323533186,6,1,0,0
2025-04-01 06:10:00,37.12648801145863,62.98534558217783,235.92871824485462,0.7910129441427436,700,0.0,0.5894464445387412,0.1130018491632491,0.33704102606407804,6,1,0,0
2025-04-01 06:15:00,47.43359136170472,63.6939939194615,270.80388888925495,0.7410453938391512,667,0.0,0.7447105832566033,0.11110125844664936,0.40600283191792347,6,1,0,0
2025-04-01 06:20:00,45.204061676090696,59.75508453233689,249.58537438478155,0.8475325596433297,697,0.0,0.7564889587199596,0.12159721085270155,0.3580851856309635,6,1,0,0
2025-04-01 06:25:00,44.0138230219372,57.46245797716991,249.12331149348879,0.8179482426957225,692,0.0,0.7659578892261115,0.11820061310631827,0.360004785395215,6,1,0,0
2025-04-01 06:30:00,45.14695525021366,64.10613561735641,255.45300982036883,0.874788219922845,696,0.0,0.7042532639885151,0.12568796263259266,0.36703018652351843,6,1,0,0
2025-04-01 06:35:00,38.862715913213734,63.072499888176,259.04152721605374,0.691414336521432,673,0.0,0.616159435286617,0.10273615698683983,0.3849056867994855,6,1,0,0
2025-04-01 06:40:00,44.11310063167059,61.20597150564655,258.6992692161568,0.761408277615372,652,0.0,0.7207319734742049,0.1167804106772043,0.3967780202701791,6,1,0,0
2025-04-01 06:45:00,45.783116920583694,58.183048106157464,259.77548345923725,0.7716633209597556,633,0.0,0.7868806879462629,0.12190573790833423,0.41038780957225474,6,1,0,0
2025-04-01 06:50:00,49.07812224102355,59.66490138952326,242.5063448480881,0.8384534931448395,691,0.0,0.8225626976338442,0.12133914517291455,0.35094984782646615,6,1,0,0
2025-04-01 06:55:00,43.01532039237798,59.39270053604295,245.58843544109445,0.7120805012232749,681,0.0,0.7242526439132664,0.10456395025305065,0.36062912693259097,6,1,0,0
2025-04-01 07:00:00,42.063406585656466,60.32096087212184,255.98660786887618,0.8813431283125549,672,0.0,0.6973265342180026,0.13115225123698732,0.38093245218582766,7,1,0,0
2025-04-01 07:05:00,42.89547668503532,62.50250142012196,242.72860210290023,0.9066565153675394,731,0.0,0.6863001593601119,0.12402961906532686,0.3320500712761973,7,1,0,0
2025-04-01 07:10:00,47.05196061432963,61.29600358975708,247.6347812171391,0.6872278504609096,664,0.0,0.767618733013,0.103498170250137,0.37294394761617333,7,1,0,0
2025-04-01 07:15:00,45.19020527140564,57.31454914098154,251.33414411900344,0.7349917493591751,731,0.0,0.7884595787405985,0.1005460669437996,0.3438223585759281,7,1,0,0
2025-04-01 07:20:00,42.50610870048751,62.14991910789816,254.8364818623992,0.7287146354065632,736,0.0,0.6839286246968861,0.09901014068023957,0.34624521992173807,7,1,0,0
2025-04-01 07:25:00,45.51992033858205,59.946342972854296,228.82358384043792,1.0428409812525894,627,0.0,0.7593444083685803,0.1663223255586267,0.36494989448235715,7,1,0,0
2025-04-01 07:30:00,44.14942563571342,60.6129269168307,253.3414331244538,0.7341738492325974,687,0.0,0.7283830014724834,0.1068666447209021,0.36876482259745824,7,1,0,0
2025-04-01 07:35:00,46.63560715839038,62.08619650975167,243.4283333774551,0.9423559879514476,671,0.0,0.7511429235492865,0.14044053471705625,0.362784401456714,7,1,0,0
2025-04-01 07:40:00,41.48845752391769,56.839917371339396,252.3899664604763,0.6452291366003341,593,0.0,0.7299176255459788,0.10880761156835314,0.42561545777483356,7,1,0,0
2025-04-01 07:45:00,42.47010468319702,58.89707625791396,252.6129540001827,0.6700967258433701,636,0.0,0.7210902031404376,0.10536112041562423,0.39719017924557026,7,1,0,0
2025-04-01 07:50:00,42.12883803827685,57.80719922906379,260.42969227010263,0.6974427967686464,700,0.0,0.728781857625368,0.09963468525266377,0.37204241752871803,7,1,0,0
2025-04-01 07:55:00,38.76035649121626,55.63154870634417,257.37087426158746,0.6784490955676001,735,0.0,0.6967333714870328,0.0923059993969524,0.35016445477767,7,1,0,0
2025-04-01 08:00:00,43.87874188796031,59.35367399305423,256.7669868153249,0.7330177477194817,700,0.0,0.7392759190121095,0.1047168211027831,0.3668099811647499,8,1,0,0
2025-04-01 08:05:00,43.60684387663387,63.57223180989831,257.1822967253097,0.6855957409297342,680,0.0,0.6859416860970453,0.10082290307790209,0.3782092598901613,8,1,0,0
2025-04-01 08:10:00,42.66621205712067,54.75375896911736,245.08336213880375,0.6710832744704084,668,0.0,0.7792380442991247,0.10046156803449227,0.366891260686832,8,1,0,0
2025-04-01 08:15:00,41.76828278441273,58.25013490092651,241.89533148549566,0.8652880833380964,716,0.0,0.7170504043544864,0.12085029096900787,0.33784264173951906,8,1,0,0
2025-04-01 08:20:00,38.04116843818363,59.47260631303946,249.68577304623295,0.868124975538014,728,0.0,0.6396418586054643,0.11924793620027666,0.3429749629755947,8,1,0,0
2025-04-01 08:25:00,40.83473309571616,58.310602445987186,247.64303972770435,0.8368630311177764,643,0.0,0.7002968822615264,0.13014977155797455,0.3851369202608155,8,1,0,0
2025-04-01 08:30:00,40.87215655478822,57.70727729788087,236.57700464717914,0.7904058976458034,598,0.0,0.7082669373536555,0.13217489927187345,0.3956137201457845,8,1,0,0
2025-04-01 08:35:00,39.29143543872837,55.20041210403717,243.04245824272678,0.7432396515058198,593,0.0,0.711796052621403,0.12533552301953116,0.4098523747769423,8,1,0,0
2025-04-01 08:40:00,41.00680951178664,58.12601791707011,237.95125748810295,0.6801102638691026,692,0.0,0.7054811422019674,0.09828183003888766,0.3438601986822297,8,1,0,0
2025-04-01 08:45:00,42.48974968262828,56.00487012075792,229.05266128934832,0.630236191768184,648,0.0,0.7586795503857381,0.09725867156916419,0.3534763291502289,8,1,0,0
2025-04-01 08:50:00,46.717717755783454,52.99292995814414,249.7684742542697,0.7574827713863059,652,0.0,0.8815839734221699,0.11617833916967883,0.3830804819850762,8,1,0,0
2025-04-01 08:55:00,41.359192869391855,59.61282406162501,236.67019052828866,0.5993461493632468,590,0.0,0.6937969056228004,0.1015840931124147,0.4011359161496418,8,1,0,0
2025-04-01 09:00:00,48.87925288996651,63.98783945154956,280.84242163631586,0.7627399414384249,718,0.0,0.7638834708113094,0.10623118961537953,0.3911454340338661,9,1,0,1
2025-04-01 09:05:00,47.64935808943554,62.01845251152485,243.32073008711512,0.9727452423551618,729,0.0,0.7683093685799542,0.13343556136559148,0.33377329230056946,9,1,0,1
2025-04-01 09:10:00,41.87753946833779,62.21405145256801,253.21172265234932,1.0427419664569069,741,0.0,0.6731202757348993,0.1407209131520792,0.3417162249019559,9,1,0,1
2025-04-01 09:15:00,47.310645600153386,63.74209417643181,258.29367912191213,0.8871332583466688,719,0.0,0.7422198189661324,0.12338431965878564,0.3592401656772074,9,1,0,1
2025-04-01 09:20:00,47.322504775121175,61.87655541042156,268.5131914606161,0.9534819981354262,697,0.0,0.764788932758705,0.13679799112416444,0.38524130769098436,9,1,0,1
2025-04-01 09:25:00,54.278578420216746,63.06726983136322,260.2908673352248,0.8131922099108195,701,0.0,0.8606457607147618,0.11600459485175742,0.3713136481244291,9,1,0,1
2025-04-01 09:30:00,46.05433854078744,60.49264988833951,258.54279899224355,0.6988610100938479,758,0.0,0.7613212287079,0.09219802243982161,0.34108548679715506,9,1,0,1
2025-04-01 09:35:00,47.27428675245457,63.53706396078372,243.29284449263764,0.8886100563709332,725,0.0,0.744042670615582,0.12256690432702526,0.3355763372312243,9,1,0,1
2025-04-01 09:40:00,45.99951123614996,61.37733581537583,242.10940784525758,0.8790018632323201,733,0.0,0.7494543486624663,0.11991839880386358,0.3302993285747034,9,1,0,1
2025-04-01 09:45:00,42.32751938243544,60.94380621740777,256.00355825387913,0.8238379252939051,684,0.0,0.6945335713269769,0.12044414112483992,0.3742742079735075,9,1,0,1
2025-04-01 09:50:00,48.98796256874743,57.83287390604417,238.2239204791576,0.786952336693536,618,0.0,0.8470608368578351,0.12733856580801553,0.38547559948083754,9,1,0,1
2025-04-01 09:55:00,47.53739797046815,60.761644290208636,245.6198854051328,0.9018530353062664,688,0.0,0.7823586495358965,0.1310832900154457,0.3570056473911814,9,1,0,1
2025-04-01 10:00:00,47.37309584112915,58.3360901650111,255.0091732908586,0.7014266966572527,674,0.0,0.8120718359274385,0.10406924282748556,0.37835188915557655,10,1,0,1
2025-04-01 10:05:00,41.986669169406596,58.53332223613689,239.2261957232016,0.7169185727867504,706,0.0,0.7173122516439903,0.10154654005478052,0.3388473027240816,10,1,0,1
2025-04-01 10:10:00,48.6346121313338,57.98673487571809,264.14099028536975,0.6877139332944674,790,0.0,0.8387196181259641,0.08705239661955283,0.33435568390553133,10,1,0,1
2025-04-01 10:15:00,39.92877716490818,57.29041703839157,259.353797953329,0.7911839033292831,709,0.0,0.6969538577132548,0.11159152374178888,0.36580225381287584,10,1,0,1
2025-04-01 10:20:00,45.59984520751131,63.47572542344091,230.41671310365197,0.6679961773112839,766,0.0,0.7183824194732522,0.08720576727301357,0.30080510849040726,10,1,0,1
2025-04-01 10:25:00,50.112567225311,61.690145022564174,235.813622061117,0.7023997889060969,697,0.0,0.8123269479587301,0.10077471863789052,0.33832657397577764,10,1,0,1
2025-04-01 10:30:00,40.268642510084284,62.667569327939425,221.276399173305,0.6942294734868072,657,0.0,0.642575465139847,0.10566658652767233,0.3367981722576941,10,1,0,1
2025-04-01 10:35:00,41.23767738544721,56.17859034372589,235.29598828870377,0.7326705782517148,682,0.0,0.7340461398752898,0.10742970355596991,0.3450087804819703,10,1,0,1
2025-04-01 10:40:00,42.929256245147954,58.56270893307847,249.76489193200743,0.603868598357303,721,0.0,0.7330476514364223,0.08375431322570083,0.34641455191679255,10,1,0,1
2025-04-01 10:45:00,40.81116501719883,55.627379402623426,236.9330238424095,0.7551523387946752,719,0.0,0.7336524829223602,0.10502814169606055,0.3295313266236572,10,1,0,1
2025-04-01 10:50:00,37.358596699365705,56.61566824064861,244.64326241137334,0.8649421049177499,642,0.0,0.65986321208063,0.13472618456662772,0.38106427166880585,10,1,0,1
2025-04-01 10:55:00,41.90312413488296,55.96203617347677,223.76810751873214,0.7474978414409738,663,0.0,0.748777689306862,0.11274477246470192,0.33750845779597605,10,1,0,1
2025-04-01 11:00:00,38.19537453535949,60.06735846390833,245.9207048009451,0.8817778280108883,608,0.0,0.6358757153988935,0.14502924802810666,0.40447484342260703,11,1,0,1
2025-04-01 11:05:00,42.48606567679815,56.58439956705821,231.33320233702517,0.8547055862855446,672,0.0,0.7508441549591399,0.12718833129249174,0.34424583681104937,11,1,0,1
2025-04-01 11:10:00,37.988321506370134,59.30115480676906,235.94367751973422,0.7927053889062164,689,0.0,0.6406000292937613,0.11505158039277454,0.3424436538747957,11,1,0,1
2025-04-01 11:15:00,45.07615804529455,58.159144999338324,233.8257710868759,0.7159956808685272,640,0.0,0.7750484991794047,0.11187432513570736,0.3653527673232436,11,1,0,1
2025-04-01 11:20:00,37.75496278799525,61.34375928087888,220.96692367442367,0.7043444921246231,614,0.0,0.6154654235506501,0.11471408666524806,0.3598809831831004,11,1,0,1
2025-04-01 11:25:00,38.81566624423172,53.562345415619724,221.07532599209802,0.772016993093301,641,0.0,0.7246819746790324,0.120439468501295,0.3448913041998409,11,1,0,1
2025-04-01 11:30:00,41.89844453540978,58.82372840177411,241.20425430103683,0.6499907967156122,638,0.0,0.712271147609646,0.1018794352218828,0.3780630945157317,11,1,0,1
2025-04-01 11:35:00,35.4404101734776,58.3815504893211,234.43326531761517,0.49440798730884306,624,0.0,0.6070481149684472,0.07923204924821202,0.3756943354448961,11,1,0,1
2025-04-01 11:40:00,39.489715945027264,53.92479975142251,239.85827755291717,0.7253471282345935,622,0.0,0.7323108500553225,0.11661529392839123,0.3856242404387736,11,1,0,1
2025-04-01 11:45:00,42.40247520129944,57.66829796524775,231.51673881653238,0.5565140757755459,607,0.0,0.7352822382039461,0.09168271429580657,0.3814114313287189,11,1,0,1
2025-04-01 11:50:00,33.33184110679636,56.108483799705816,228.61087571635898,0.5668716933905623,638,0.0,0.5940606277258044,0.08885136260040162,0.35832425660871314,11,1,0,1
2025-04-01 11:55:00,38.38112485111533,54.763196330438795,208.8306380650604,0.6565668603099472,626,0.0,0.7008561848641057,0.10488288503353789,0.3335952684745374,11,1,0,1
2025-04-01 12:00:00,38.27964838274527,53.352129026056,222.2963330323883,0.6404875122446531,570,0.0,0.7174905497032806,0.11236623021836019,0.3899935667234882,12,1,0,1
2025-04-01 12:05:00,39.51824533981352,53.34363224675602,223.63541254423453,0.5022479738580686,565,0.0,0.7408240435711375,0.08889344670054312,0.39581488945882215,12,1,0,1
2025-04-01 12:10:00,33.13485705688572,58.6634303179185,242.35010261445893,0.6534633402037132,583,0.0,0.5648298586924744,0.112086336227052,0.41569485868689354,12,1,0,1
2025-04-01 12:15:00,32.557583222295015,54.34733434561353,228.5994098594796,0.7269930273170618,609,0.0,0.5990649516542994,0.11937488133285087,0.3753684890960256,12,1,0,1
2025-04-01 12:20:00,37.75848855563582,55.69270257558634,236.00282467971238,0.5110191201491243,587,0.0,0.6779791033554147,0.08705606816850499,0.402049105076171,12,1,0,1
2025-04-01 12:25:00,36.75795089692009,52.32953248814525,225.53203331634907,0.7445882706292867,558,0.0,0.7024322433082553,0.1334387581772915,0.4041792711762528,12,1,0,1
2025-04-01 12:30:00,36.293585667736856,52.13503218535621,211.36065811950263,0.4548250598209902,581,0.0,0.6961458379598175,0.07828314282633222,0.3637877076067171,12,1,0,1
2025-04-01 12:35:00,36.25749383564219,55.64273575660072,218.56507285200271,0.8160953985801204,559,0.0,0.6516123505185684,0.1459920212129017,0.39099297469052363,12,1,0,1
2025-04-01 12:40:00,32.85520317026058,50.564365800227634,218.67982757929582,0.5567795036515727,591,0.0,0.6497699051554735,0.09420972989028303,0.370016628729773,12,1,0,1
2025-04-01 12:45:00,35.270406261241085,52.21866924402817,205.85392820148675,0.6060346030778506,570,0.0,0.6754367120390506,0.1063218601890966,0.3611472424587487,12,1,0,1
2025-04-01 12:50:00,35.1326232108245,52.903658682763435,210.33414553716565,0.3958647585700021,547,0.0,0.6640868341733627,0.07237015695978101,0.38452311798384947,12,1,0,1
2025-04-01 12:55:00,31.7916573610283,52.84588628041838,211.0580354469196,0.5724806256552173,559,0.0,0.6015919042842971,0.10241156094011043,0.3775635696724859,12,1,0,1
2025-04-01 13:00:00,39.215037856896465,52.053622978942485,228.1152460705252,0.5952025042410631,587,0.0,0.7533584717582544,0.10139736017735318,0.38861200352730013,13,1,0,1
2025-04-01 13:05:00,34.724063552270486,52.99334942188193,190.20114404454063,0.557435085380753,526,0.0,0.6552532333035036,0.1059762519735272,0.3615991331645259,13,1,0,1
2025-04-01 13:10:00,29.415502515827953,53.37865351659289,222.02289423194676,0.5034801524434807,551,0.0,0.5510723965092913,0.09137570824745565,0.4029453615824805,13,1,0,1
